movieId,bag_of_words
5522,"rollerbal,action,drama,sci-fi,normanjewison,jamescaan,johnhouseman,maudadams,johnbeck,sf101,70mm,futuristmoviecom,sphericblowup,vh,bdr,normanjewison,game,busiantagonist,sportteam,rollersk,busiantagonist,futursport,dystopia,futur"
5523,"adventur,pluto,nash,action,adventure,comedy,sci-fi,ronunderwood,eddiemurphy,jaymohr,randyquaid,rosariodawson,design,bigbudget,nightclub,moon,mafiaboss,lasergun,futur,casino,bar,eddimurphi"
5524,"blue,crush,adventure,drama,romance,johnstockwell,katebosworth,michellerodriguez,matthewdavis,sanoelake,katebosworth,summer,surfer,sport,sea,prettiwoman,americanfootbalplayer,job,teen,bgablrc,surf,scenic,predict,poverti,hawaii,competit"
5525,"mostli,martha,bella,martha,comedy,drama,romance,sandranettelbeck,martinagedeck,maximefoerste,sergiocastellitto,augustzirner,motherrole,lossloveone,kitchen,cook,bdr,womandirector,competit,itali,pamslist,milleniforeigncomedisee,martinagedeck,netflix,bibliothek,betteramericanremak,sandranettelbeck,quitromant,soundtrack,barrestaur,review,workethic,cook,restaur,food,foreignfilm,blindfold,chef,controlfreak,doctorpatient,foibl,germani,customservic,guardian,griev,recip,piquant,perfectionist,tast,mourn,makehungri,oppositattract"
5527,"possess,drama,romance,neillabute,gwynethpaltrow,aaroneckhart,jeremynortham,jenniferehle,england,?adaptbook,seen,byatt,scope,pg13thematelement,pg13sexual,pg13,authorbyatt?,authorbyatt,academia,aaroneckhart,19thcenturi,book,byatt,gwynethpaltrow,bookbetter,basebook,philolog,adaptbook"
5528,"one,hour,photo,drama,thriller,markromanek,robinwilliams,connienielsen,michaelvartan,dylansmith,thrillless,strangstori,serialkiller,onebestmoviever,psychottendenc,plothole,oppress,voyeur,sadgood,birthdayparti,penalti,hotelroom,imagin,knife,photolab,sexualabus,robinwilliam,unfaithhusband,voyeur,mundan,cheat,markromanek,supermarket,horror,mscaresee,good,robinwilliambes,dreamsequenc,bore,photographi,scari,robinwilliam,nudititopless,creepi,stalker,psycholog,suspens,psychopath,bizarr,cinematographjeffcronenweth,couldtrue,dvd,ericsdvd,greatact,dark"
5529,"serv,sara,comedy,romance,reginaldhudlin,matthewperry,elizabethhurley,brucecampbell,vincentpastore,wineri,wealth,prettiwoman,divorc,brucecampbel,falllove"
5530,"simon,s1m0ne,comedy,drama,fantasy,sci-fi,andrewniccol,alpacino,catherinekeener,rachelroberts,benjaminsalisbury,lie,dvdvideo,jasonschwartzman,andrewniccol,virtualactress,spectacl,movibusi,computsimul,perrotlibrari,winonaryder,virtualrealiti,uniqu,rebeccaromijn,intellig,eliakotea,alpacino,scheeki,writerandrewniccol"
5531,"undisput,drama,walterhill,wesleysnipes,vingrhames,peterfalk,michaelrooker,sport,wesleysnipe,westudi,peterfalk,directorwalterhill,vingrhame"
5532,"ami,aka,ami,orgasm,comedy,romance,juliedavis,juliedavis,nickchinlund,carolineaaron,mitchellwhitfield,femin,manwomanrelat,orgasm,womandirector,nudititopless"
5537,"satin,roug,drama,musical,rajaamari,hiamabbass,hendelfahem,maherkamoun,moniahichri,danc,womandirector"
5538,"care,bear,movi,animation,children,fantasy,arnaselznick,georgiaengel,mickeyrooney,jackieburroughs,sunnybesenthrasher,nostalgiacritic,womandirector,spirit,sorcersapprentic,child,talkanim,anim,cloud"
5539,"care,bear,movi,ii,new,gener,animation,children,daleschott,maxinemiller,pamhyatt,hadleykay,chriswiggins,kidfamili"
5540,"clash,titan,action,adventure,fantasy,romance,desmonddavis,laurenceolivier,harryhamlin,clairebloom,maggiesmith,perseu,poseidon,riddl,seamonster,seagul,witch,zeu,badfx,swordsandal,judibowker,desmonddavi,disc,bdr,clv,dvdr,pegasu,greekmytholog,owl,myth,medusa,claymat,stopmotion,octopu,ancientgreek,mytholog,badact,badscreenplay,classicstudi,rayharryhausen,ancientgreec,basemythfolklor,giantbird,god,greekmytholog,kraken,laurencolivi"
5541,"hot,shot,action,comedy,romance,war,jimabrahams,charliesheen,caryelwes,valeriagolino,lloydbridges,militari,zaz,onderbroekenlol,whack,jimabraham,mine,own,bluray,cantrememb,clv,seen,funni,lloydbridg,aviat,secretmission,saddamhussein,jetcrash,drillinstructor,badluck,slapstick,comedi,spoof,nonsequitur,parodi,charlisheen,humor"
5543,"swarm,action,horror,sci-fi,irwinallen,michaelcaine,katharineross,richardwidmark,richardchamberlain,bdr,monster,bee,ecohorror,disast"
5544,"time,after,time,sci-fi,thriller,nicholasmeyer,malcolmmcdowell,marysteenburgen,davidwarner,charlescioffi,murder,clv,betamax,bdr,nicholameyer,popycock,bollock,dvdram,seealsotimemachin1960,adaptbook,directoridebut,serialkiller,jackripper,jackripper,maristeenburgen,malcolmmcdowell,1970,timetravel,specialeffect"
5548,"beverli,hill,comedy,paulmazursky,nicknolte,bettemidler,richarddreyfuss,littlerichard,bettmidler,swimpool,homelessperson,wealth,extramaritaffair,dog,homeless,famili"
5550,"love,tender,musical,western,robertd.webb,richardegan,debrapaget,elvispresley,robertmiddleton,elvipresley,civilwar,brother,civilwar"
5553,"stakeout,comedy,crime,romance,thriller,johnbadham,richarddreyfuss,emilioestevez,madeleinestowe,aidanquinn,stakeout,voyeur,johnbadham,aidanquinn,70mm,madeleinstow,richarddreyfuss,betamax,sphericblowup,emilioestevez,seattl,shower,prisonescap,prison,policdetect,policchase,polic,murder,log,kill,killer,carchase,edgarawardbestmotionpictur,prisonrun"
5556,"feardotcom,aka,fearcom,aka,fear,dot,com,crime,horror,thriller,williammalone,stephendorff,nataschamcelhone,stephenrea,udokier,voyeur,spirit,psychopath,killer,raceagainsttime,doctor,cop,internet,homepag"
5560,"nou,la,freedom,us,comedy,musical,raymondcordy,henrimarchand,rollafrance,paulollivier,betamax,bdr,seen,french,socialsatir,escapconvict,criterion,autom,assemblline,factori"
5562,"snipe,drama,thriller,richmurray,samjonesiii,nelly,zoesaldana,deanwinters"
5563,"citi,sea,crime,drama,michaelcaton-jones,robertdeniro,jamesfranco,francesmcdormand,elizadushku,michaelcatonjon,bibliothek,fathersonrelationship,policinvestig,homiciddetect,estrangson,drugaddict,murder"
5564,"swimfan,thriller,johnpolson,jessebradford,erikachristensen,shiriappleby,kateburton,creepistalker,bad,swimpool,swimmer,singlmother,rivalri,mentalill,malenuditi,jessbradford,affair,swimteam,swim,swimmer,troublteen,infidel,gener,hotpoolscene,obsess,rip,highschool,badsalmostgood,predict,bath,coma,competit,femmfatal,hospit,athlet"
5568,"johnni,danger,comedy,amyheckerling,michaelkeaton,joepiscopo,mariluhenner,maureenstapleton,dannidevito,amiheckerl,betamax,seecomedi,richarddimitri,peterboyl,michaelkeaton,mariluhenner,domdeluis,alanhalej,gangster,organcrime,mobster,spoof,satir,prohibit,parodi,gun,comedi,womandirector"
5569,"last,hous,left,crime,horror,thriller,wescraven,sandrapeabody,lucygrantham,davidhess,fredj.lincoln,chicken,dismember,femalnuditi,gore,murder,dvdram,violent,unintentcomedi,unintentfunni,remad,horror101,betamax,badscript,slow,baddialogu,kidnap,abduct,fuck,rape,nuditifullfrontal,birthday,concert,disembowel,badact,lossloveone,marijuana,pond,reveng,slasher,videonasti,gun"
5570,"thesi,tesi,drama,horror,thriller,anatorrent,eduardonoriega,xabierelorriaga,friend,kidnap,madrid,psycho,psychopath,research,violenc,thesi,videotape,alejandroamenabar,slasher,directorlgbt,filmfilm,saw,collegstudent,serialkiller,twistend,archiv,directoridebut,disturb,mysteri,operaprima,suspens,snuffmovi,tens,snuff,dark,murder,snatchmovi,thriller"
5572,"barbershop,comedy,timstory,icecube,cedrictheentertainer,eve,anthonyanderson,timstori,meet,shop,neighbor,hoodlum,basketbal,debt,ericsdvd,cedricentertain,funni,hairdress"
5573,"steal,harvard,comedy,crime,brucemcculloch,jasonlee,tomgreen,lesliemann,meganmullally,brucemcculloch,uncl,studi,robberi,martinstarr,independfilm,hous,fool,jasonlee,money"
5574,"transport,action,crime,jasonstatham,qishu,mattschulze,coreyyuen,mattschulz,qishu,watch2006,precis,martialart,franc,kidnap,reveng,shoot,repeatplot,goodsoundtrack,transport,car,carjourney,humantraffick,badact,carchase,goodaction,jasonstatham,action,heist,malenuditi,fightsequenc,lucbesson,car,netflix"
5575,"alia,betti,betti,fisher,et,autr,histoir,crime,drama,claudemiller,sandrinekiberlain,nicolegarcia,mathildeseigner,luckmervil,claudmiller"
5577,"igbi,goe,comedy,drama,burrsteers,kieranculkin,susansarandon,jeffgoldblum,clairedanes,prepschool,nudititopless,dramedi,directorscreenwrit,alon,cigarettsmoke,burrsteer,dysfunctfamili,boardschool,ryanphillipp,psycholog,patenonkel,famili,independfilm,clairdane,comeage,darkhumor,nudititoplessnotabl,cynic,quirki,jeffgoldblum,kieranculkin,nudititopless,falllove,adolesc,parentchildrelationship"
5580,"aspen,extrem,action,patrickhasburgh,paulgross,peterberg,finolahughes,teripolo,ski"
5581,"betsi,wed,comedy,alanalda,alanalda,mollyringwald,joeybishop,madelinekahn,storm,bratpack,wed,gangster,debt,constructworker,longisland"
5582,"captain,ron,adventure,comedy,thomeberhardt,kurtrussell,martinshort,marykayplace,benjaminsalisbury,kurtrussel,martinshort,monopoli,sail,comedi,thomeberhardt"
5584,"ernest,goe,jail,comedy,johnr.cherryiii,jimvarney,gailardsartain,billbyrge,barbaratyson"
5585,"ernest,scare,stupid,comedy,johnr.cherryiii,jimvarney,earthakitt,austinnagler,shayastar,goofi,jimvarney,nostalgiacritic,slapstick,halloween,troll,troll,treehous,missouri,evil,ernestworrel,briarvilmissouri,stupid"
5588,"hill,eye,horror,wescraven,suzelanier-bramlett,roberthouston,martinspeer,deewallace,blood,camper,cannib,desert,dog,govern,setfire,mutat,cannib,watch2006,disturb,horror101,betamax,murder,wecraven,rattlesnak,inbreed,germanshepherd,deewallac,california,smartdog,rape,nucleartestsite,mutant,rv,funni,dogkill,desert,cannib,boobitrap"
5589,"indian,summer,comedy,drama,mikebinder,alanarkin,mattcraven,dianelane,billpaxton,elizabethperkin,dianlane,summercamp,billpaxton,ontariocanada,thirtisometh,independfilm,camp,alanarkin"
5590,"mack,crime,michaelcampus,maxjulien,dongordon,richardpryor,carolspeed,pimp,richardpryor,blaxploit,pimp,bdr"
5591,"monkey,troubl,children,comedy,francoamurri,thorabirch,harveykeitel,finster,mimirogers,monkeyfliaroundkite,francoamurri,thorabirch,harveykeitel,monkey,siblrelationship,petshop,thief"
5596,"space,invad,adventure,comedy,sci-fi,patrickreadjohnson,douglasbarr,royaldano,arianarichards,j.j.anderson,misunderstand,martian,greedidevelop,cantrememb,alien,alien"
5597,"suburban,commando,comedy,sci-fi,burtkennedy,hulkhogan,christopherlloyd,shelleyduvall,larrymiller,bountihunter,famili,frozenaliv,midlifcrisi,spacemarin,burtkennedi,nostalgiacritic"
5601,"yearl,children,drama,clarencebrown,gregorypeck,janewyman,claudejarmanjr.,chillwills,florida,bdr,clarencbrown,runaway,runaway,rattlesnak,fawn,deer,19thcenturi,oscarbestcinematographi,poverti,hardship,basenovelbook,animmovi"
5602,"ladykil,comedy,crime,alexandermackendrick,alecguinness,petersellers,cecilparker,herbertlom,gramophon,interrupt,landladi,octogenarian,oldladi,parrot,plan,quintet,rentroom,steamlocomot,coenbrother,prospectprefer,farc,alexandmackendrick,easiliconfusmovititl,england,remad,eimuista,coenbro,hitchcock,murder,bdr,widow,crimin,gangthiev,bumblcrook,alecguin,bechdeltestfail,british,character,crazigeniu,crime,darkcomedi,ealstudio,herbertlom,mastermind,mwilberforc,criminmastermind,bore,nowideapeopllikeone,holes50,disappoint,britishcomedi,bechdeltestpass,capermovi,eal,peterseller,armorvanrobberi,robberi"
5603,"lavend,hill,mob,comedy,crime,charlescrichton,alecguinness,stanleyholloway,sidneyjames,alfiebass,prospectprefer,england,oscarbestactor,oscarbestscreenplay,souvenir,british,caper,bdr,divx,charlcrichton,gold,greed,farc,holes50,crime,alecguin,franc,heist,britishcomedi,ealstudio,bank,eal,setlondon"
5604,"man,white,suit,comedy,sci-fi,alexandermackendrick,alecguinness,joangreenwood,cecilparker,michaelgough,england,dvdram,bdr,irrever,bite,alexandmackendrick,guiness,prospectprefer,eal,humor,britishcomedi,quirki,inventor,ealstudio,fightsystem,deadpan,alecguin,witti"
5607,"son,bride,hijo,de,la,novia,el,comedy,drama,normaaleandro,eduardoblanco,buenoair,latinamerica,southamerica,milleniforeigncomedisee,r,nofagan,alzheim,normaaleandro,bittersweet,darin,argentina,vicesquad,watchtv,wed,campanella,buenoair,friend,heartattack,bride,therapi,toilet,urin,waiter,marriag"
5608,"da,experi,experi,drama,thriller,oliverhirschbiegel,moritzbleibtreu,christianberkel,oliverstokowski,germani,rape,scientifstudi,testperson,tortur,violenc,favorit,german,brutal,colleg,germanmovi,goodgermanmovi,jus+san,unliklead,nuditifullfrontalnotabl,olivhirschbiegel,disc,divx,moritzbleibtreu,prison,stanford,prisoncell,overthetopend,journalist,psycholog,psycholog,thoughtprovok,grouppsycholog,prison,frightgood,humannatur,oppress,manipul,subordin,disturb,truestori,aggress,asylum,author,blackbox,experi,humili,imprison,massbehavior,basetruestori"
5609,"ballist,eck,vs,sever,action,thriller,wychkaosayananda,antoniobanderas,lucyliu,talisasoto,gregghenry,vancouv,enemi,lossloveone,adversari,luciliu,agent"
5610,"banger,sister,comedy,drama,bobdolman,susansarandon,goldiehawn,geoffreyrush,erikachristensen,susansarandon,groupi,goldihawn,friendship,geoffreyrush,rockstar,past,groupi,famili,tattoo"
5611,"four,feather,adventure,war,shekharkapur,heathledger,wesbentley,katehudson,mohamedbouich,murder,honor,escap,imperi,islam,honorbullshit,reveng,mentor,slave,soldier,violenc,africa,adrob,coloni,sex,church,militari,braveri,britain,histor,remak,drama,loyalti,romanc,soundtrackjamehorner,heathledger,writermason,writerhosseinamini,writermichaelschiffer,basebook,armi,battl,webentley"
5612,"trap,action,thriller,luismandoki,kevinbacon,charlizetheron,courtneylove,stuarttownsend,suspens,thrill,blindfold,hostag,maniac,watch2006,ransom,telephon,luimandoki,child,suspens,psychopath,stuarttownsend,tens,funmovi,predict,stuarttownsend,charliztheron,courtneylove,dakotafan,kevinbacon,asthma,act,actionscene,childperil,crimegoneawri,kidnap,excit"
5613,"8,women,comedy,crime,musical,mystery,fannyardant,danielledarrieux,catherinedeneuve,women,whodunnit,whodunit,virgin,tragicomedi,sistersisterrelationship,frenchfilm,christma,seegosfordpark,upbeat,daughter,theater,fathermurder,murderhunt,siblrivalri,upperclass,french,bore,fanci,irrever,quirki,secret,fatherfigur,satur,servantemploy,top,satir,campi,darkcomedi,madcap,music,agathachristielik,absurd,closespace,dysfunctfamili,eyecandi,familirelationship,fatherdaughter,grandmoth,hous,housekeep,kitchenmaid,kitsch,lesbiancharact,love,maid,motherdaughtrelationship,murder,murdermysteri"
5614,"secret,life,aka,ignor,fairi,fate,ignoranti,le,drama,romance,ferzanozpetek,margheritabuy,stefanoaccorsi,serrayilmaz,gabrielgarko,ferzanozpetek,gayrelationship,famili,itali,gay,aid"
5615,"invinc,drama,wernerherzog,joukoahola,timroth,annagourari,maxraabe,wernerherzog,antisemit,jewish,poland,rabbi,strongman,bdr"
5617,"secretari,comedy,drama,romance,stevenshainberg,jamesspader,maggiegyllenhaal,jeremydavies,lesleyannwarren,heal,bore,unlikcharact,styliz,trailermislead,long,funni,slowpace,workplacromanc,badend,seen,ohsexi,happiend,suicid,sadomasoch,pantyhos,pervers,nuditifullfrontal,mentalissu,power,masturb,kink,stupid,kati,dvdvideo,15,bsdm,jclbuy,stevenshainberg,seen,bibliothek,seealsosecretari,protagonistparalegincident,netflixqueue,actress,stephenmchatti,lawyer,quirki,hospit,nuditifullfrontal,controversi,bdsm,maggigyllenha,love,darkcomedi,bdsm,relationship,freedom,want,jamespader,sexual,spankgood,sex,erot,blackcomedi,fightinnerdemon,weird,kinki,sexi,forbiddenlove,fetish,cut,clerk,tumeysdvd,romanc,workplac,typewrit,sexualbdsm,cdon,mousetrap,greathumor,nudititoplessnotabl,nuditifullfrontalnotabl,movisee,unusulovestori,secretari"
5618,"spirit,away,sen,chihiro,kamikakushi,adventure,animation,fantasy,hayaomiyazaki,daveighchase,suzannepleshette,miyuirino,rumihiiragi,amazcinematographi,colour,origin,availnetflixstream,perrotlibrari,makomoritestpass,jus+san,dvd,greatanimfilm,fantast,richfantasiworld,secretdoor,com,fan,2danim,dark,funmemor,parentchildrelationship,fun,anim,tumeysdvd,amuspark,bathhous,dark,ghostworld,light,japanesmytholog,parallelworld,youkai,selfrecognit,soundtrack,culturclassic,metaphor,witch,magic,thought,fantasiland,hallucinatori,rous,ratedependversion,dvd,truemeanwordawesom,foreign,4,favorit,children,myazaki,heroin,imagin,pluckidetermin,impress,dvdvideo,kupienia,mythiccreatur,lavish,journeyselfdiscoveri,train,erlendsdvd,greatcreaturdesign,nostalgiacriticstop20,ntsee,favorit,goodgreat,classic,oscar,philosoph,kate,childprotagonist,god,want,dub,susuwatari,vomit,spirit,hallucinatori,imdbtop250,japan,oscarbestanimfeatur,saturnawardbestanimfilm,sport,studioghibli,fantasi,anim,academiawardbestanimfeatur,fantasiworld,bechdeltestpass,whimsic,miyazaki,anim,wow,fantasi,amazartwork,fairitale,dreamlik,want,alternrealiti,atmospher,beauti,doordifferworld,imagin,japanes,strang,long,surreal,anim,hayaomiyazaki,adventur,anim,childhood,dragon,strongfemallead,children,environment,drama,deiti,extraordinari,frog,pig,transit,goodkidadult,bobbergen,daveighchase,laurenholli,suzannpleshett,hayaomiyazaki,dragon,fanci,comeage,yokai,japanesstyleanim,memasasmovi,witch,eeri,goodanim,greatscreenplay,childlead,imagin,spiritu,supernatur,weird,heroin,movisee,peliculaanim,zibristudio,etaegeshelf,animiyazaki,hayao,japanesanim,heroicmission"
5619,"trial,henri,kissing,documentary,eugenejarecki,briancox,militari,polit,southamerica,vietnam,vietnamwar,eugenjarecki,capit,christophhitchen,dvdvideo,histori,documentari,cover,basebook,cambodia,chile,histori,cia,corrupt,southamerica,assassin,vietnamwar,war,warcrime,assassin,vietnam"
5620,"sweet,home,alabama,comedy,romance,andytennant,reesewitherspoon,patrickdempsey,joshlucas,candicebergen,seechickflick,goodromantcomedi,girlimovi,alabama,wed,amc24,sweet,ragrich,seen2015,loverreunit,moodwishlist,underdog,feel,countri,southern,write,strongfemal,idiom,romanc,newyork,patrickdempsey,reeswitherspoon,romanc,wed,meh,funni,joshluca,chickflick,drewbarrymor,dialogu,clich,southern,alabama,careerwoman,fashiondesign,marriagpropos,romantcomedi"
5621,"tuxedo,action,comedy,kevindonovan,jackiechan,jenniferlovehewitt,jasonisaacs,debimazar,dvd,comedi,martialart,wound,secretagent,action,headinjuri,chauffeur,bomb,jackichan,intellig"
5625,"moonlight,mile,drama,romance,bradsilberling,jakegyllenhaal,dustinhoffman,susansarandon,alexialandeau,review,perrotlibrari,bibliothek,jakegyllenha"
5628,"wasabi,action,comedy,crime,drama,thriller,jeanreno,michelmuller,carolebouquet,ryokohirosu,yakuza,intellig,teenag,undercov,golf,nightclub,polic,japan,franc,policoper,loveletter,japanesmafia,hitman,handcuff,golfclub,brutalcop,comedi,jeanreno,french,action"
